datatype,kind,id,latitude,longitude,city,type,status,country
physicalStore,Zara,3644,50.90510833,-1.40661388,SOUTHAMPTON,Mall,OPEN,United Kingdom
physicalStore,Zara,6411,36.642959,127.427324,CHEONGJU,Mall,OPEN,South Korea
physicalStore,Zara,3306,45.065378,7.680435,TORINO,Street,OPEN,Italy
physicalStore,Zara,3214,45.05588714,7.61189427,GRUGLIASCO,Mall,OPEN,Italy
physicalStore,Zara,6308,-8.71685948,115.1693774,BALI,Mall,OPEN,Indonesia
physicalStore,Zara,3939,34.505522,135.763056,KASHIHARA,Mall,OPEN,Japan
physicalStore,Zara,6496,50.06128782,19.93881561,KRAKÓW,Street,OPEN,Poland
physicalStore,Zara,3688,50.06621465,19.94563213,KRAKÓW,Mall,OPEN,Poland
physicalStore,Zara,3437,50.05340787,19.956621300000002,KRAKÓW,Mall,OPEN,Poland
physicalStore,Zara,9065,50.02766,19.952528,KRAKÓW,Mall,OPEN,Poland
physicalStore,Zara,3609,50.0875443,19.985746990000003,KRAKÓW,Mall,OPEN,Poland
physicalStore,Zara,1332,40.647055,22.920254,THESSALONIKI,Mall,OPEN,Greece
physicalStore,Zara,382,40.633061,22.9425,THESSALONIKI,Street,OPEN,Greece
physicalStore,Zara,3905,40.632462,22.94327,THESSALONIKI,Street,OPEN,Greece
physicalStore,Zara,3495,40.557178,22.992368,PYLEA,Mall,OPEN,Greece
physicalStore,Zara,3277,20.577888,-100.4056765,QUERETARO,Mall,OPEN,Mexico
physicalStore,Zara,12746,20.631552,-100.35951,QUERETARO,Mall,OPEN,Mexico
physicalStore,Zara,6425,20.67458,-100.43592,QUERETARO,Mall,OPEN,Mexico
physicalStore,Zara,12210,26.1871,-98.23636,MC ALLEN,Mall,OPEN,United States
physicalStore,Zara,9037,15.496663,-88.03621,SAN PEDRO SULA,Mall,OPEN,Honduras
physicalStore,Zara,6463,40.8230973,-73.4109466,HUNTINGTON STATION,Mall,OPEN,United States
physicalStore,Zara,6453,37.916557,139.056792,NIIGATA,Mall,OPEN,Japan
physicalStore,Zara,3956,34.75039,137.84173,IWATA,Mall,OPEN,Japan
physicalStore,Zara,3172,53.79646666,-1.542125,LEEDS,Street,OPEN,United Kingdom
physicalStore,Zara,3533,53.75863611,-1.57422222,LEEDS,Mall,OPEN,United Kingdom
physicalStore,Zara,11931,43.262012,-2.931458,BILBAO,Street,OPEN,Spain
physicalStore,Zara,120,43.289153999999996,-3.008237,BARAKALDO,Mall,OPEN,Spain
physicalStore,Zara,149,43.3427,-2.98976,LEIOA,Mall,OPEN,Spain
physicalStore,Zara,3560,50.115033,8.676925,FRANKFURT,Street,OPEN,Germany
physicalStore,Zara,1411,50.108834,8.652227,FRANKFURT,Mall,OPEN,Germany
physicalStore,Zara,6639,50.1575,8.633452,FRANKFURT,Mall,OPEN,Germany
physicalStore,Zara,3138,50.122779,8.526249,SULZBACH,Mall,OPEN,Germany
physicalStore,Zara,3369,49.871572,8.652442,DARMSTADT,Street,OPEN,Germany
physicalStore,Zara,16390,22.114781999999998,-100.985211,SAN LUIS POTOSI,Mall,OPEN,Mexico
physicalStore,Zara,1281,22.127438,-101.03019,SAN LUIS POTOSI,Mall,OPEN,Mexico
physicalStore,Zara,3934,45.813139,15.971907999999999,ZAGREB,Street,OPEN,Croatia
physicalStore,Zara,3730,45.77663888,15.97897222,ZAGREB,Mall,OPEN,Croatia
physicalStore,Zara,3974,45.770496,15.940173,ZAGREB,Mall,OPEN,Croatia
physicalStore,Zara,1419,45.800503,16.049374,ZAGREB,Mall,OPEN,Croatia
physicalStore,Zara,12145,45.79954,15.88468,ZAGREB,Mall,OPEN,Croatia
physicalStore,Zara,16280,49.8838858,-97.19920527,WINNIPEG,Mall,OPEN,Canada
physicalStore,Zara,6483,-5.81201,-35.206686,NATAL,Mall,OPEN,Brazil
physicalStore,Zara,11723,-25.782588,28.276307,PRETORIA,Mall,OPEN,South Africa
physicalStore,Zara,12905,32.7387,130.7417,KUMAMOTO,Mall,OPEN,Japan
physicalStore,Zara,3158,46.7730051,-71.2797284,QUEBEC,Mall,OPEN,Canada
physicalStore,Zara,3170,52.9534,-1.14768611,NOTTINGHAM,Street,OPEN,United Kingdom
physicalStore,Zara,3565,52.92023888,-1.47285833,DERBY,Mall,OPEN,United Kingdom
physicalStore,Zara,616,43.325789,-79.820555,BURLINGTON,Mall,OPEN,Canada
physicalStore,Zara,6475,-23.53456,-47.46275,SOROCABA,Mall,OPEN,Brazil
physicalStore,Zara,1298,34.66251,133.91672,OKAYAMA,Mall,OPEN,Japan
physicalStore,Zara,7048,-36.79227514,-73.0658091,TALCAHUANO,Mall,OPEN,Chile
physicalStore,Zara,4900,49.850299,24.022364,LVIV,Mall,OPEN,Ukraine
physicalStore,Zara,9081,49.77355957,24.0133247,SOKILNYKY,Mall,OPEN,Ukraine
physicalStore,Zara,3617,54.710938,25.26126,VILNIUS,Mall,OPEN,Lithuania
physicalStore,Zara,3618,54.714157,25.275433,VILNIUS,Mall,OPEN,Lithuania
physicalStore,Zara,3622,51.45861,-2.5849612,BRISTOL,Mall,OPEN,United Kingdom
physicalStore,Zara,14877,51.378308,-2.359533,BATH,Mall,OPEN,United Kingdom
physicalStore,Zara,7071,-23.199724,-45.88159,SAO JOSE DOS CAMPOS,Mall,OPEN,Brazil
physicalStore,Zara,7052,-21.211659,-47.815455,RIBEIRAO PRETO,Mall,OPEN,Brazil
physicalStore,Zara,9320,34.98453,138.41055,SHIZOUKA,Mall,OPEN,Japan
physicalStore,Zara,65,41.645803,-0.884767,ZARAGOZA,Street,OPEN,Spain
physicalStore,Zara,1224,41.609707,-0.88456,ZARAGOZA,Mall,OPEN,Spain
physicalStore,Zara,9717,41.649619,-0.987396,ZARAGOZA,Street,PROVISIONAL,Spain
physicalStore,Zara,12153,51.0967646,17.03359983,WROCŁAW,Mall,OPEN,Poland
physicalStore,Zara,3775,51.11900276,16.98972507,WROCŁAW,Mall,OPEN,Poland
physicalStore,Zara,39,37.98974,-1.131916,MURCIA,Street,OPEN,Spain
physicalStore,Zara,275,38.038948,-1.148779,MURCIA,Mall,OPEN,Spain
physicalStore,Zara,3537,51.77887,19.444828,ŁÓDŹ,Mall,OPEN,Poland
physicalStore,Zara,9149,51.70325915,19.41220233,ŁÓDŹ,Mall,OPEN,Poland
physicalStore,Zara,14965,51.91981941,4.48052996,ROTTERDAM,Street,OPEN,Netherlands
physicalStore,Zara,12286,51.88686044,4.489639,ROTTERDAM,Mall,OPEN,Netherlands
physicalStore,Zara,3883,51.95081406,4.55284594,ROTTERDAM,Mall,OPEN,Netherlands
physicalStore,Zara,13583,52.08813016,4.38455458,LEIDSCHENDAM-VOORBURG,Mall,OPEN,Netherlands
physicalStore,Zara,3714,52.07673,4.310911,DEN HAAG,Street,OPEN,Netherlands
physicalStore,Zara,12310,52.160503,4.489766,LEIDEN,Street,OPEN,Netherlands
physicalStore,Zara,14733,25.329702,49.549072,HOFUF,Mall,OPEN,Saudi Arabia
physicalStore,Zara,3265,33.69083,-117.8889,COSTA MESA,Mall,OPEN,United States
physicalStore,Zara,16088,30.3890539,-91.08793617,BATON ROUGE,Street,OPEN,United States
physicalStore,Zara,3879,26.2333092,50.5533476,MANAMA,Mall,OPEN,Bahrain
physicalStore,Zara,16248,26.303617,50.64267,MUHARRAQ,Mall,OPEN,Bahrain
physicalStore,Zara,3406,38.122182,13.357355,PALERMO,Street,OPEN,Italy
physicalStore,Zara,16053,38.089054000000004,13.411277,PALERMO,Mall,OPEN,Italy
physicalStore,Zara,1229,38.1851448,13.307641,PALERMO,Mall,OPEN,Italy
physicalStore,Zara,3463,51.225889,6.773694,DÜSSELDORF,Street,OPEN,Germany
physicalStore,Zara,3312,51.222166,6.779702,DÜSSELDORF,Street,OPEN,Germany
physicalStore,Zara,6640,51.432198,6.771227,DUISBURG,Mall,OPEN,Germany
physicalStore,Zara,14771,51.1951778,6.4389861,MÖNCHENGLADBACH,Mall,OPEN,Germany
physicalStore,Zara,3290,51.490055,6.880167,OBERHAUSEN,Mall,OPEN,Germany
physicalStore,Zara,14741,51.457504,7.0099635,ESSEN,Mall,OPEN,Germany
physicalStore,Zara,3226,55.85850277,-4.254375,GLASGOW,Street,OPEN,United Kingdom
physicalStore,Zara,3845,55.823254,-4.3428974,GLASGOW,Mall,OPEN,United Kingdom
physicalStore,Zara,14083,55.872974,-4.136889,GLASGOW,Mall,OPEN,United Kingdom
physicalStore,Zara,3274,51.339473,12.374618,LEIPZIG,Street,OPEN,Germany
physicalStore,Zara,3371,59.436543,24.754988,TALLINN,Mall,OPEN,Estonia
physicalStore,Zara,9291,59.422356,24.795099999999998,TALLINN,Mall,OPEN,Estonia
physicalStore,Zara,3147,36.883088,30.659881,ANTALYA,Mall,OPEN,Turkey
physicalStore,Zara,9094,36.85271173,30.75622276,ANTALYA,Mall,OPEN,Turkey
physicalStore,Zara,3603,57.70660375,11.96930566,GOTEBORG,Mall,OPEN,Sweden
physicalStore,Zara,11545,-28.035892,153.428232,GOLD COAST,Mall,OPEN,Australia
physicalStore,Zara,3804,36.7995472,10.1818342,TUNIS,Street,OPEN,Tunisia
physicalStore,Zara,16281,36.83152,10.209024,TUNIS,Mall,OPEN,Tunisia
physicalStore,Zara,1390,36.8476503,10.2789857,TUNIS,Mall,OPEN,Tunisia
physicalStore,Zara,3556,36.900661,10.123236,ARIANA,Mall,OPEN,Tunisia
physicalStore,Zara,3058,32.78972,35.00783,HAIFA,Mall,OPEN,Israel
physicalStore,Zara,3070,32.78961944,35.0076866,HAIFA,Mall,OPEN,Israel
physicalStore,Zara,3311,51.51438972,7.4643868,DORTMUND,Street,OPEN,Germany
physicalStore,Zara,6285,51.49485,7.283643,BOCHUM,Mall,OPEN,Germany
physicalStore,Zara,9196,4.806792,-75.68375,PEREIRA,Mall,OPEN,Colombia
physicalStore,Zara,11773,42.6887156,-73.8484947,ALBANY,Mall,OPEN,United States
physicalStore,Zara,9152,-6.88922539,107.5967043,BANDUNG,Mall,OPEN,Indonesia
physicalStore,Zara,12083,-6.91466783,107.5941995,BANDUNG,Mall,OPEN,Indonesia
physicalStore,Zara,10618,21.2770675,40.4426238,TAIF,Mall,OPEN,Saudi Arabia
physicalStore,Zara,1121,53.047844,8.957205,BREMEN,Mall,OPEN,Germany
physicalStore,Zara,3776,22.14957237,113.56056975999999,MACAO,Mall,OPEN,Macau S.A.R
physicalStore,Zara,3206,51.045948,13.733820999999999,DRESDEN,Mall,OPEN,Germany
physicalStore,Zara,3254,44.406499,8.93835497,GENOVA,Street,OPEN,Italy
physicalStore,Zara,14773,44.412617,8.881878,GENOVA,Mall,OPEN,Italy
physicalStore,Zara,7056,-23.34286,-51.18367,LONDRINA,Mall,OPEN,Brazil
physicalStore,Zara,64,39.570797,2.646589,PALMA DE MALLORCA,Street,OPEN,Spain
physicalStore,Zara,130,39.5742595,2.6557149,PALMA DE MALLORCA,Street,OPEN,Spain
physicalStore,Zara,125,39.551,2.6201138,PALMA DE MALLORCA,Mall,OPEN,Spain
physicalStore,Zara,334,38.73289,-9.14561,LISBOA,Street,OPEN,Portugal
physicalStore,Zara,3154,38.73442,-9.15341,LISBOA,Street,OPEN,Portugal
physicalStore,Zara,6423,38.7236,-9.16339,LISBOA,Mall,OPEN,Portugal
physicalStore,Zara,383,38.71087,-9.13977,LISBOA,Street,OPEN,Portugal
physicalStore,Zara,3061,38.71103,-9.13796,LISBOA,Street,OPEN,Portugal
physicalStore,Zara,3019,38.75519,-9.18858,LISBOA,Mall,OPEN,Portugal
physicalStore,Zara,3783,38.72863,-9.21977,OEIRAS,Mall,OPEN,Portugal
physicalStore,Zara,3056,38.76706,-9.09631,LISBOA,Mall,OPEN,Portugal
physicalStore,Zara,3875,38.77529,-9.22024,AMADORA,Mall,OPEN,Portugal
physicalStore,Zara,3434,38.83443,-9.15595,LOURES,Mall,OPEN,Portugal
physicalStore,Zara,3563,38.61322,-9.11232,SEIXAL,Mall,OPEN,Portugal
physicalStore,Zara,3029,38.70521,-9.30267,OEIRAS,Mall,OPEN,Portugal
physicalStore,Zara,3981,38.77463,-9.33891,SINTRA,Mall,OPEN,Portugal
physicalStore,Zara,3253,38.6940845,-8.9408675,MONTIJO,Mall,OPEN,Portugal
physicalStore,Zara,309,38.73865,-9.398804,CASCAIS,Mall,OPEN,Portugal
physicalStore,Zara,3230,53.48384722,-2.24521666,MANCHESTER,Street,OPEN,United Kingdom
physicalStore,Zara,3085,53.466366,-2.3468611,MANCHESTER,Mall,OPEN,United Kingdom
physicalStore,Zara,3247,52.401707,16.928455,POZNAŃ,Mall,OPEN,Poland
physicalStore,Zara,1418,52.39697237,16.95506026,POZNAŃ,Mall,OPEN,Poland
physicalStore,Zara,3167,52.373569,9.737234,HANNOVER,Street,OPEN,Germany
physicalStore,Zara,7045,-27.590173,-48.51507,FLORIANOPOLIS,Mall,OPEN,Brazil
physicalStore,Zara,376,51.21803888,4.40895833,ANTWERPEN,Street,OPEN,Belgium
physicalStore,Zara,340,51.223503,4.503522,WIJNEGEM,Mall,OPEN,Belgium
physicalStore,Zara,11729,51.153378000000004,4.154182,SINT-NIKLAAS,Mall,OPEN,Belgium
physicalStore,Zara,10731,37.89535,-122.05829,WALNUT CREEK,Mall,OPEN,United States
physicalStore,Zara,13517,41.99743,21.451199,SKOPJE,Mall,OPEN,Macedonia
physicalStore,Zara,6400,42.004494,21.391357,SKOPJE,Mall,OPEN,Macedonia
physicalStore,Zara,3107,49.4513788,11.0740359,NÜRNBERG,Street,OPEN,Germany
physicalStore,Zara,3490,45.763833,4.834322,LYON,Street,OPEN,France
physicalStore,Zara,342,45.767509000000004,4.836025,LYON,Street,OPEN,France
physicalStore,Zara,374,45.76187,4.857437,LYON,Mall,OPEN,France
physicalStore,Zara,1279,45.74159,4.8159943,LYON,Mall,OPEN,France
physicalStore,Zara,331,45.789186,4.7758074,ECULLY,Mall,OPEN,France
physicalStore,Zara,7051,-20.312598,-40.287738,VITORIA,Mall,OPEN,Brazil
physicalStore,Zara,3852,36.494199,139.910127,UTSUNOMIYIA,Mall,OPEN,Japan
physicalStore,Zara,3240,53.41304,-1.4124612,SHEFFIELD,Mall,OPEN,United Kingdom
physicalStore,Zara,3889,53.4033299,-2.9873529,LIVERPOOL,Mall,OPEN,United Kingdom
physicalStore,Zara,3345,53.19057777,-2.89136944,CHESTER,Street,OPEN,United Kingdom
physicalStore,Zara,12496,52.635914,-1.1371111,LEICESTER,Mall,OPEN,United Kingdom
physicalStore,Zara,394,43.60212,1.44566,TOULOUSE,Street,OPEN,France
physicalStore,Zara,3717,43.6050086,1.4456446,TOULOUSE,Street,OPEN,France
physicalStore,Zara,3873,43.643684,1.373001,BLAGNAC,Mall,OPEN,France
physicalStore,Zara,3708,43.551353,1.506444,LÀBEGE,Mall,OPEN,France
physicalStore,Zara,3982,43.51468,1.3713,ROQUES-SUR-GARONNE,Mall,OPEN,France
physicalStore,Zara,3485,40.54811215,-74.33504238,EDISON,Mall,OPEN,United States
physicalStore,Zara,12678,51.479107,-3.17462,CARDIFF,Mall,OPEN,United Kingdom
physicalStore,Zara,13522,55.955223000000004,-3.18847,EDINBURGH,Mall,OPEN,United Kingdom
physicalStore,Zara,6365,54.3494463,18.64352838,GDAŃSK,Mall,OPEN,Poland
physicalStore,Zara,3793,54.383114,18.600251999999998,GDAŃSK,Mall,OPEN,Poland
physicalStore,Zara,1289,54.50515268,18.5325737,GDYNIA,Mall,OPEN,Poland
physicalStore,Zara,7100,-20.86631,-49.414771,S. JOSE DO RIO PRETO,Mall,OPEN,Brazil
physicalStore,Zara,3134,35.909295,14.505225,SLIEMA,Mall,OPEN,Malta
physicalStore,Zara,10936,-25.283836,-57.563891,ASUNCION,Mall,OPEN,Paraguay
physicalStore,Zara,3726,48.133854,17.106175999999998,BRATISLAVA,Mall,OPEN,Slovakia
physicalStore,Zara,12763,48.147348300000004,17.1274175,BRATISLAVA,Mall,OPEN,Slovakia
physicalStore,Zara,12889,48.166916,17.180063,BRATISLAVA,Mall,OPEN,Slovakia
physicalStore,Zara,10615,27.004032,49.660304,JUBAIL,Mall,OPEN,Saudi Arabia
physicalStore,Zara,12666,50.82299,-0.145698,BRIGHTON,Mall,OPEN,United Kingdom
physicalStore,Zara,3558,26.366757,43.962127,BURAYDAH,Mall,OPEN,Saudi Arabia
physicalStore,Zara,12041,36.395209,136.466668,KOMATSU,Mall,OPEN,Japan
physicalStore,Zara,6498,33.8620646,-118.0943209,CERRITOS,Mall,OPEN,United States
physicalStore,Zara,6403,33.833405,-118.3493852,TORRANCE,Mall,OPEN,United States
physicalStore,Zara,1413,47.373744,8.538445,ZURICH,Street,OPEN,Switzerland
physicalStore,Zara,3273,47.37424166,8.53766111,ZURICH,Street,OPEN,Switzerland
physicalStore,Zara,3682,47.358025,8.52326666,ZURICH,Mall,OPEN,Switzerland
physicalStore,Zara,3323,47.40898699,8.595697,WALLISELLEN,Mall,OPEN,Switzerland
physicalStore,Zara,6452,47.422629,8.369326,SPREITENBACH,Mall,OPEN,Switzerland
physicalStore,Zara,9092,47.498914,8.723295,WINTERTHUR,Mall,OPEN,Switzerland
physicalStore,Zara,11809,44.6487624,-63.618571,HALIFAX,Mall,OPEN,Canada
physicalStore,Zara,12466,37.69515,-121.9287,PLEASANTON,Mall,OPEN,United States
physicalStore,Zara,3782,19.139335199999998,-96.1024282,VERACRUZ,Mall,OPEN,Mexico
physicalStore,Zara,9167,36.086113,140.084841,TSUKUBA,Mall,OPEN,Japan
physicalStore,Zara,3980,41.44953,-8.3418,GUIMARAES,Mall,OPEN,Portugal
physicalStore,Zara,9068,41.55705,-8.4063,BRAGA,Mall,OPEN,Portugal
physicalStore,Zara,306,41.55002,-8.42234,BRAGA,Street,OPEN,Portugal
physicalStore,Zara,3568,19.5126768,-96.8768832,XALAPA,Mall,OPEN,Mexico
physicalStore,Zara,11605,43.02523,-81.2796,LONDON,Mall,OPEN,Canada
physicalStore,Zara,14525,34.93651,137.16423,OKAZAKI,Mall,OPEN,Japan
physicalStore,Zara,3641,30.42,-9.609999,AGADIR,Mall,OPEN,Morocco
physicalStore,Zara,9331,43.855368,18.407892,SARAJEVO,Mall,OPEN,Bosnia and Herzegovina
physicalStore,Zara,4843,41.283084,19.856846,TIRANA,Mall,OPEN,Albania
physicalStore,Zara,1488,35.455147,136.672773,MOTOSU,Mall,OPEN,Japan
physicalStore,Zara,3539,49.1962128,16.6064397,BRNO,Street,OPEN,Czech Republic
physicalStore,Zara,3707,54.891006,23.917816000000002,KAUNAS,Mall,OPEN,Lithuania
physicalStore,Zara,3199,44.495521,11.342759000000001,BOLOGNA,Street,OPEN,Italy
physicalStore,Zara,3456,44.498017,11.343459,BOLOGNA,Street,OPEN,Italy
physicalStore,Zara,12962,44.48883,11.249397,CASALECCHIO DI RENO,Mall,OPEN,Italy
physicalStore,Zara,7079,-35.278872,149.134222,CANBERRA,Mall,OPEN,Australia
physicalStore,Zara,12637,45.244648,19.842066000000003,NOVI SAD,Mall,OPEN,Serbia
physicalStore,Zara,6405,36.389896,139.006897,TAKASAKI,Mall,OPEN,Japan
physicalStore,Zara,9887,34.1842709,-118.8878316,THOUSAND OAKS,Mall,OPEN,United States
physicalStore,Zara,3340,43.771072000000004,11.254506,FIRENZE,Street,OPEN,Italy
physicalStore,Zara,3398,43.84573,11.1425,CAMPI BISENZIO,Mall,OPEN,Italy
physicalStore,Zara,6489,55.563606,12.973009,MALMO,Mall,OPEN,Sweden
physicalStore,Zara,9329,52.093195,5.11603721,UTRECHT,Street,OPEN,Netherlands
physicalStore,Zara,14634,31.062640000000002,121.21825,SHANGHAI,Mall,OPEN,Mainland China
physicalStore,Zara,1243,17.965754099999998,-92.9402707,VILLAHERMOSA,Mall,OPEN,Mexico
physicalStore,Zara,219,38.35528,-0.471008,ALICANTE-ALACANT,Mall,OPEN,Spain
physicalStore,Zara,76,38.34333055,-0.49335555,ALICANTE-ALACANT,Street,OPEN,Spain
physicalStore,Zara,9723,38.294406,-0.61140309,ELCHE,Street,PROVISIONAL,Spain
physicalStore,Zara,222,38.26182,-0.721064,ELCHE,Mall,OPEN,Spain
physicalStore,Zara,3913,43.2175966,27.8974863,VARNA,Mall,OPEN,Bulgaria
physicalStore,Zara,10285,21.2923184,-157.8461203,HONOLULU,Mall,OPEN,United States
physicalStore,Zara,390,43.699597,7.268664,NICE,Street,OPEN,France
physicalStore,Zara,3021,43.658783,7.195353,SAINT LAURENT DU VAR,Mall,OPEN,France
physicalStore,Zara,1245,43.6648,7.127473,CAGNES-SUR-MER,Mall,OPEN,France
physicalStore,Zara,3721,43.552348,7.022564,CANNES,Street,OPEN,France
physicalStore,Zara,3025,43.552363,7.01706,CANNES,Street,OPEN,France
physicalStore,Zara,12387,42.1446699,24.7820627,PLOVDIV,Mall,OPEN,Bulgaria
physicalStore,Zara,3171,54.59886666,-5.93035277,BELFAST,Street,OPEN,United Kingdom
physicalStore,Zara,942,35.058381,136.099373,SHIGA RYUO,Mall,OPEN,Japan
physicalStore,Zara,3164,25.5820194,-103.4043271,TORREON,Mall,OPEN,Mexico
physicalStore,Zara,12541,18.934050499999998,-99.1976216,CUERNAVACA,Mall,OPEN,Mexico
physicalStore,Zara,3151,52.024204,8.532708,BIELEFELD,Street,OPEN,Germany
physicalStore,Zara,6448,44.0568472,-79.4848639,NEWMARKET,Mall,OPEN,Canada
physicalStore,Zara,6409,53.11616418,18.01038081,BYDGOSZCZ,Mall,OPEN,Poland
physicalStore,Zara,3090,51.45364722,-0.97128888,READING,Mall,OPEN,United Kingdom
physicalStore,Zara,3430,51.48193888,-0.61072222,WINDSOR,Mall,OPEN,United Kingdom
physicalStore,Zara,11771,43.89127,-78.879988,OSHAWA,Mall,OPEN,Canada
physicalStore,Zara,6487,51.25024022,22.57646504,LUBLIN,Mall,OPEN,Poland
physicalStore,Zara,1407,51.23164584,22.615406280000002,LUBLIN,Mall,OPEN,Poland
physicalStore,Zara,12446,61.492791,23.76862,TAMPERE,Mall,OPEN,Finland
physicalStore,Zara,12745,-33.00854506,-71.54755,VIÑA DEL MAR,Mall,OPEN,Chile
physicalStore,Zara,3002,35.1673028,33.3607611,LEFKOSIA,Street,OPEN,Cyprus
physicalStore,Zara,3790,35.129974,33.37142,LEFKOSIA,Mall,OPEN,Cyprus
physicalStore,Zara,12891,35.13545,33.27865,LAKATAMIA,Mall,OPEN,Cyprus
physicalStore,Zara,9004,12.93571666,100.884,PATTAYA,Mall,OPEN,Thailand
physicalStore,Zara,3919,47.533108,21.628635,DEBRECEN,Mall,OPEN,Hungary
physicalStore,Zara,70,37.88441388,-4.78131666,CORDOBA,Street,OPEN,Spain
physicalStore,Zara,179,37.896226,-4.791112,CORDOBA,Mall,OPEN,Spain
physicalStore,Zara,3024,47.215983,-1.557457,NANTES,Street,OPEN,France
physicalStore,Zara,3190,47.22342,-1.63167,SAINT HERBLAIN,Mall,OPEN,France
physicalStore,Zara,3547,51.960769,7.626872,MÜNSTER,Mall,OPEN,Germany
physicalStore,Zara,3685,13.677023,-89.25455,ANTIGUO CUSCATLAN,Mall,OPEN,El Salvador
physicalStore,Zara,12924,26.26323,127.69968,OKINAWA,Mall,OPEN,Japan
physicalStore,Zara,3422,41.12422,16.86944,BARI,Street,OPEN,Italy
physicalStore,Zara,3671,41.083225,16.945671,TRIGGIANO,Mall,OPEN,Italy
physicalStore,Zara,1394,40.9689756,16.92510283,CASAMASSIMA,Mall,OPEN,Italy
physicalStore,Zara,3827,41.205257,16.552082,MOLFETTA,Mall,OPEN,Italy
physicalStore,Zara,3484,49.487155,8.468506,MANNHEIM,Street,OPEN,Germany
physicalStore,Zara,6997,49.4870138,8.4455905,LUDWIGSHAFEN,Mall,OPEN,Germany
physicalStore,Zara,1393,34.872465,136.531756,SUZUKA,Mall,OPEN,Japan
physicalStore,Zara,3482,49.00716473,8.40188054,KARLSRUHE,Mall,OPEN,Germany
physicalStore,Zara,6609,48.892005,8.69832,PFORZHEIM,Street,OPEN,Germany
physicalStore,Zara,6428,20.621975,-87.07666,PLAYA DEL CARMEN,Mall,OPEN,Mexico
physicalStore,Zara,389,43.608477,3.884909,MONTPELLIER,Mall,OPEN,France
physicalStore,Zara,12708,43.60494,3.920971,MONTPELLIER,Mall,OPEN,France
physicalStore,Zara,9261,48.365559,10.907255,AUGSBURG,Mall,OPEN,Germany
physicalStore,Zara,3297,54.95764,-1.6685555,NEWCASTLE,Mall,OPEN,United Kingdom
physicalStore,Zara,9144,37.477322,15.009142,MISTERBIANCO,Mall,OPEN,Italy
physicalStore,Zara,9294,20.0976467,-98.7690941,PACHUCA,Mall,OPEN,Mexico
physicalStore,Zara,161,41.651226,-4.7269,VALLADOLID,Street,OPEN,Spain
physicalStore,Zara,23,41.65009,-4.728888,VALLADOLID,Street,OPEN,Spain
physicalStore,Zara,154,41.62365341,-4.7501277,VALLADOLID,Mall,OPEN,Spain
physicalStore,Zara,9250,41.627953,-4.785576,ARROYO DE LA ENCOMIENDA,Mall,OPEN,Spain
physicalStore,Zara,7063,-34.45188665,-58.72733692,TORTUGUITAS,Mall,OPEN,Argentina
physicalStore,Zara,3794,53.12545357,23.168704169999998,BIAŁYSTOK,Mall,OPEN,Poland
physicalStore,Zara,16099,42.2366576,-8.7223513,VIGO,Street,OPEN,Spain
physicalStore,Zara,250,42.221493,-8.723741,VIGO,Mall,OPEN,Spain
physicalStore,Zara,1158,42.429449,-8.642913,PONTEVEDRA,Street,OPEN,Spain
physicalStore,Zara,22,42.43030277,-8.64111388,PONTEVEDRA,Street,OPEN,Spain
physicalStore,Zara,3626,47.011543,15.408776,GRAZ,Mall,OPEN,Austria
physicalStore,Zara,359,48.583874,7.746077,STRASBOURG,Mall,OPEN,France
physicalStore,Zara,3819,48.57349,7.75588,STRASBOURG,Mall,OPEN,France
physicalStore,Zara,3038,48.58788,7.742098,STRASBOURG,Mall,OPEN,France
physicalStore,Zara,9133,46.771548,23.625761,CLUJ-NAPOCA,Mall,OPEN,Romania
physicalStore,Zara,3786,46.750153,23.53353,CLUJ-NAPOCA,Mall,OPEN,Romania
physicalStore,Zara,9225,50.25833447,19.01756266,KATOWICE,Mall,OPEN,Poland
physicalStore,Zara,3531,50.27092515,19.004507609999997,KATOWICE,Mall,OPEN,Poland
physicalStore,Zara,10401,19.267291,-99.605833,METEPEC,Mall,OPEN,Mexico
physicalStore,Zara,3281,46.05247222,14.50323055,LJUBLJANA,Street,OPEN,Slovenia
physicalStore,Zara,3489,46.06217,14.545559,LJUBLJANA,Mall,OPEN,Slovenia
physicalStore,Zara,3860,49.8020211,18.227964399999998,OSTRAVA,Mall,OPEN,Czech Republic
physicalStore,Zara,3483,50.080622,8.237965,WIESBADEN,Street,OPEN,Germany
physicalStore,Zara,3600,50.00240361,8.274597,MAINZ,Street,OPEN,Germany
physicalStore,Zara,3650,50.851038,5.691253,MAASTRICHT,Mall,OPEN,Netherlands
physicalStore,Zara,1359,47.155743,27.58904,IASI,Mall,OPEN,Romania
physicalStore,Zara,3944,47.155235,27.605381,IASI,Mall,OPEN,Romania
physicalStore,Zara,9322,36.376005,140.359438,MITO,Mall,OPEN,Japan
physicalStore,Zara,104,43.532696,-5.661896,GIJON,Mall,OPEN,Spain
physicalStore,Zara,74,43.54005833,-5.66314833,GIJON,Street,OPEN,Spain
physicalStore,Zara,187,43.39057,-5.800229,PAREDES LUGONES,Mall,OPEN,Spain
physicalStore,Zara,19,43.365875,-5.853546,OVIEDO,Street,OPEN,Spain
physicalStore,Zara,157,43.362872,-5.848417,OVIEDO,Street,OPEN,Spain
physicalStore,Zara,346,51.05275,3.72213,GENT,Street,OPEN,Belgium
